time,datetime,date,year,month,day,hour,close,high,low,open,volumefrom,volumeto
1722240000,2024-07-29 08:00:00,2024-07-29,2024,7,29,8,3373.41,3379.26,3362.33,3366.96,10631.79,35855578.82
1722243600,2024-07-29 09:00:00,2024-07-29,2024,7,29,9,3394.62,3396.22,3373.18,3373.41,10859.39,36752891.03
1722247200,2024-07-29 10:00:00,2024-07-29,2024,7,29,10,3384.08,3396.47,3382.63,3394.62,9188.95,31144239.96
1722250800,2024-07-29 11:00:00,2024-07-29,2024,7,29,11,3375.32,3387.73,3374.01,3384.08,9037.05,30562732.47
1722254400,2024-07-29 12:00:00,2024-07-29,2024,7,29,12,3374.77,3387.02,3369.7,3375.32,12531.19,42315267.77
1722258000,2024-07-29 13:00:00,2024-07-29,2024,7,29,13,3348.14,3381.35,3344.95,3374.77,19433.71,65371827.54
1722261600,2024-07-29 14:00:00,2024-07-29,2024,7,29,14,3325.39,3351.2,3314.33,3348.14,25429.04,84666796.53
1722265200,2024-07-29 15:00:00,2024-07-29,2024,7,29,15,3307.73,3332.63,3289.77,3325.39,27012.75,89358354.14
1722268800,2024-07-29 16:00:00,2024-07-29,2024,7,29,16,3270.65,3309.49,3257.12,3307.73,32875.84,107902823.44
1722272400,2024-07-29 17:00:00,2024-07-29,2024,7,29,17,3312.51,3320.75,3263.68,3270.65,31354.71,103427882.56
1722276000,2024-07-29 18:00:00,2024-07-29,2024,7,29,18,3312.89,3324.18,3302.11,3312.51,20059.83,66465218.3
1722279600,2024-07-29 19:00:00,2024-07-29,2024,7,29,19,3310.53,3315.94,3303.47,3312.89,22514.45,74518402.29
1722283200,2024-07-29 20:00:00,2024-07-29,2024,7,29,20,3321.86,3328.28,3308.72,3310.53,14005.59,46509731.99
1722286800,2024-07-29 21:00:00,2024-07-29,2024,7,29,21,3345.65,3348.23,3312.9,3321.86,10379.56,34537066.22
1722290400,2024-07-29 22:00:00,2024-07-29,2024,7,29,22,3329.33,3353.04,3327.93,3345.65,11680.13,39043452.11
1722294000,2024-07-29 23:00:00,2024-07-29,2024,7,29,23,3317.94,3336.71,3312.88,3329.33,13862.72,46102708.53
1722297600,2024-07-30 00:00:00,2024-07-30,2024,7,30,0,3327.75,3329.89,3281.69,3317.94,18798.84,62225054.57
1722301200,2024-07-30 01:00:00,2024-07-30,2024,7,30,1,3300.65,3337.51,3295.38,3327.75,13927.08,46221197.37
1722304800,2024-07-30 02:00:00,2024-07-30,2024,7,30,2,3311.37,3314.77,3284.32,3300.65,13973.17,46158004.7
1722308400,2024-07-30 03:00:00,2024-07-30,2024,7,30,3,3320.44,3323.72,3310.12,3311.37,8164.66,27086070.39
1722312000,2024-07-30 04:00:00,2024-07-30,2024,7,30,4,3317.52,3320.76,3307.25,3320.44,5429.53,17995533.15
1722315600,2024-07-30 05:00:00,2024-07-30,2024,7,30,5,3310.31,3319.02,3298.12,3317.52,11065.61,36611188.47
1722319200,2024-07-30 06:00:00,2024-07-30,2024,7,30,6,3327.19,3328.48,3308.1,3310.31,7991.92,26525902.47
1722322800,2024-07-30 07:00:00,2024-07-30,2024,7,30,7,3340.41,3352.0,3327.19,3327.19,10171.03,33973022.75
1722326400,2024-07-30 08:00:00,2024-07-30,2024,7,30,8,3336.4,3355.15,3334.74,3340.41,9407.41,31465507.59
1722330000,2024-07-30 09:00:00,2024-07-30,2024,7,30,9,3335.35,3344.74,3328.75,3336.4,7432.39,24800215.63
1722333600,2024-07-30 10:00:00,2024-07-30,2024,7,30,10,3335.77,3342.55,3326.96,3335.35,9821.89,32757197.32
1722337200,2024-07-30 11:00:00,2024-07-30,2024,7,30,11,3334.63,3341.48,3329.75,3335.77,8173.79,27265994.71
1722340800,2024-07-30 12:00:00,2024-07-30,2024,7,30,12,3353.59,3362.35,3323.63,3334.63,14652.92,48983231.99
1722344400,2024-07-30 13:00:00,2024-07-30,2024,7,30,13,3329.6,3365.72,3327.78,3353.59,19583.58,65553145.82
1722348000,2024-07-30 14:00:00,2024-07-30,2024,7,30,14,3300.19,3333.29,3294.07,3329.6,24851.47,82467739.97
1722351600,2024-07-30 15:00:00,2024-07-30,2024,7,30,15,3320.29,3324.08,3291.04,3300.19,18955.36,62774887.83
1722355200,2024-07-30 16:00:00,2024-07-30,2024,7,30,16,3308.31,3326.39,3306.04,3320.29,18544.21,61523825.05
1722358800,2024-07-30 17:00:00,2024-07-30,2024,7,30,17,3293.28,3309.64,3284.63,3308.31,22063.87,72724877.13
1722362400,2024-07-30 18:00:00,2024-07-30,2024,7,30,18,3282.88,3296.69,3277.46,3293.28,20372.67,66954278.51
1722366000,2024-07-30 19:00:00,2024-07-30,2024,7,30,19,3271.91,3286.67,3259.05,3282.88,35656.94,116640831.0
1722369600,2024-07-30 20:00:00,2024-07-30,2024,7,30,20,3280.93,3283.24,3233.0,3271.91,25459.17,83036953.79
1722373200,2024-07-30 21:00:00,2024-07-30,2024,7,30,21,3279.78,3284.38,3262.1,3280.93,7197.35,23568123.32
1722376800,2024-07-30 22:00:00,2024-07-30,2024,7,30,22,3277.98,3284.55,3267.7,3279.78,10811.79,35428028.31
1722380400,2024-07-30 23:00:00,2024-07-30,2024,7,30,23,3278.41,3283.12,3272.39,3277.98,8050.27,26377441.3
1722384000,2024-07-31 00:00:00,2024-07-31,2024,7,31,0,3282.42,3284.6,3261.33,3278.41,13046.43,42719160.83
1722387600,2024-07-31 01:00:00,2024-07-31,2024,7,31,1,3283.03,3287.81,3266.43,3282.42,12386.13,40606906.2
1722391200,2024-07-31 02:00:00,2024-07-31,2024,7,31,2,3290.88,3304.61,3280.67,3283.03,9003.78,29629128.13
1722394800,2024-07-31 03:00:00,2024-07-31,2024,7,31,3,3293.46,3300.63,3287.16,3290.88,6718.13,22126963.66
1722398400,2024-07-31 04:00:00,2024-07-31,2024,7,31,4,3277.16,3295.0,3262.34,3293.46,11463.09,37557860.09
1722402000,2024-07-31 05:00:00,2024-07-31,2024,7,31,5,3300.02,3306.33,3263.72,3277.16,10404.0,34148356.23
1722405600,2024-07-31 06:00:00,2024-07-31,2024,7,31,6,3323.4,3324.79,3297.16,3300.02,12653.08,41928168.1
1722409200,2024-07-31 07:00:00,2024-07-31,2024,7,31,7,3316.08,3331.26,3314.19,3323.4,9643.69,32052918.73
1722412800,2024-07-31 08:00:00,2024-07-31,2024,7,31,8,3317.83,3325.59,3308.52,3316.08,8224.25,27292339.39
1722416400,2024-07-31 09:00:00,2024-07-31,2024,7,31,9,3317.62,3323.83,3310.93,3317.83,5685.23,18862258.0
1722420000,2024-07-31 10:00:00,2024-07-31,2024,7,31,10,3308.02,3318.8,3305.91,3317.62,8125.91,26920351.06
1722423600,2024-07-31 11:00:00,2024-07-31,2024,7,31,11,3321.14,3321.79,3306.26,3308.02,7762.3,25732164.84
1722427200,2024-07-31 12:00:00,2024-07-31,2024,7,31,12,3314.65,3328.95,3313.03,3321.14,11921.22,39575021.28
1722430800,2024-07-31 13:00:00,2024-07-31,2024,7,31,13,3330.72,3348.14,3313.54,3314.65,21159.19,70508214.64
